# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI);
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van dagwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/gehomogeniseerde-reeks-maandtemperaturen-de-bilt> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.;
# ;
# ;
# STN      LON(east)   LAT(north)     ALT(m)  NAME;
# 260:         5.180       52.100       1.90  DE BILT;
# ;
# YYYYMMDD = Datum (YYYY=jaar MM=maand DD=dag);
# TN       = Minimum temperatuur (in 0.1 graden Celsius);
# ;
# STN,YYYYMMDD,   TN;
# ;
  260,20160504,   17;
  260,20160505,   29;
  260,20160506,   81;
  260,20160507,   94;
  260,20160508,  127;
  260,20160509,  142;
  260,20160510,  154;
  260,20160511,  141;
  260,20160512,  144;
  260,20160513,   97;
  260,20160514,   64;
  260,20160515,   53;
  260,20160516,   40;
  260,20160517,   50;
  260,20160518,   83;
  260,20160519,  104;
  260,20160520,  107;
  260,20160521,  107;
  260,20160522,  129;
  260,20160523,  105;
  260,20160524,   98;
  260,20160525,   77;
  260,20160526,   56;
  260,20160527,  106;
  260,20160528,  112;
  260,20160529,  140;
  260,20160530,  153;
  260,20160531,  131;
  260,20160601,  154;
  260,20160602,  137;
  260,20160603,  137;
  260,20160604,  141;
  260,20160605,  137;
  260,20160606,  117;
  260,20160607,  153;
  260,20160608,  127;
  260,20160609,  110;
  260,20160610,  108;
  260,20160611,  120;
  260,20160612,  135;
  260,20160613,  146;
  260,20160614,  111;
  260,20160615,  113;
  260,20160616,   92;
  260,20160617,  111;
  260,20160618,   99;
  260,20160619,  121;
  260,20160620,  141;
  260,20160621,  134;
  260,20160622,  147;
  260,20160623,  182;
  260,20160624,  133;
  260,20160625,  109;
  260,20160626,  121;
  260,20160627,  109;
  260,20160628,   92;
  260,20160629,  132;
  260,20160630,  144;
  260,20160701,  143;
  260,20160702,  120;
  260,20160703,   99;
  260,20160704,   86;
  260,20160705,  115;
  260,20160706,   94;
  260,20160707,   83;
  260,20160708,  151;
  260,20160709,  146;
  260,20160710,  159;
  260,20160711,  162;
  260,20160712,  125;
  260,20160713,  111;
  260,20160714,   87;
  260,20160715,   91;
  260,20160716,  169;
  260,20160717,  145;
  260,20160718,  132;
  260,20160719,  120;
  260,20160720,  188;
  260,20160721,  164;
  260,20160722,  168;
  260,20160723,  176;
  260,20160724,  155;
  260,20160725,  126;
  260,20160726,  114;
  260,20160727,  160;
  260,20160728,  154;
  260,20160729,  154;
  260,20160730,  160;
  260,20160731,  129;
  260,20160801,  131;
  260,20160802,  136;
  260,20160803,  164;
  260,20160804,  150;
  260,20160805,  129;
  260,20160806,  105;
  260,20160807,  105;
  260,20160808,  125;
  260,20160809,  103;
  260,20160810,   69;
  260,20160811,   67;
  260,20160812,  163;
  260,20160813,  143;
  260,20160814,   96;
  260,20160815,   82;
  260,20160816,  114;
  260,20160817,  100;
  260,20160818,   97;
  260,20160819,   98;
  260,20160820,  148;
  260,20160821,  147;
  260,20160822,  142;
  260,20160823,  140;
  260,20160824,  170;
  260,20160825,  172;
  260,20160826,  176;
  260,20160827,  161;
  260,20160828,  177;
  260,20160829,  100;
  260,20160830,   85;
  260,20160831,   86;
  260,20160901,  102;
  260,20160902,   97;
  260,20160903,  144;
  260,20160904,  157;
  260,20160905,  115;
  260,20160906,  113;
  260,20160907,  114;
  260,20160908,  116;
  260,20160909,  117;
  260,20160910,  113;
  260,20160911,  148;
  260,20160912,  150;
  260,20160913,  152;
  260,20160914,  153;
  260,20160915,  165;
  260,20160916,  155;
  260,20160917,  137;
  260,20160918,  142;
  260,20160919,   95;
  260,20160920,   79;
  260,20160921,   83;
  260,20160922,   69;
  260,20160923,   73;
  260,20160924,   83;
  260,20160925,  121;
  260,20160926,   76;
  260,20160927,   56;
  260,20160928,  162;
  260,20160929,  138;
  260,20160930,  108;
  260,20161001,   99;
  260,20161002,   88;
  260,20161003,  111;
  260,20161004,   99;
  260,20161005,   54;
  260,20161006,   39;
  260,20161007,  100;
  260,20161008,   65;
  260,20161009,   13;
  260,20161010,   19;
  260,20161011,    3;
  260,20161012,   68;
  260,20161013,   77;
  260,20161014,   73;
  260,20161015,   89;
  260,20161016,   82;
  260,20161017,   82;
  260,20161018,   75;
  260,20161019,   44;
  260,20161020,   27;
  260,20161021,   15;
  260,20161022,   10;
  260,20161023,   -7;
  260,20161024,   41;
  260,20161025,   79;
  260,20161026,   40;
  260,20161027,  104;
  260,20161028,  103;
  260,20161029,   52;
  260,20161030,   41;
  260,20161031,   29;
  260,20161101,   40;
  260,20161102,   22;
  260,20161103,    8;
  260,20161104,   63;
  260,20161105,   49;
  260,20161106,   24;
  260,20161107,   -1;
  260,20161108,  -29;
  260,20161109,    5;
  260,20161110,   31;
  260,20161111,  -31;
  260,20161112,  -33;
  260,20161113,  -10;
  260,20161114,  -23;
  260,20161115,   69;
  260,20161116,   93;
  260,20161117,   76;
  260,20161118,   32;
  260,20161119,   40;
  260,20161120,   48;
  260,20161121,   81;
  260,20161122,   65;
  260,20161123,   37;
  260,20161124,   30;
  260,20161125,   -6;
  260,20161126,  -26;
  260,20161127,  -10;
  260,20161128,  -41;
  260,20161129,  -70;
  260,20161130,  -70;
  260,20161201,   51;
  260,20161202,  -25;
  260,20161203,  -43;
  260,20161204,  -50;
  260,20161205,  -69;
  260,20161206,  -53;
  260,20161207,   18;
  260,20161208,   64;
  260,20161209,   74;
  260,20161210,   66;
  260,20161211,   69;
  260,20161212,    8;
  260,20161213,   53;
  260,20161214,   48;
  260,20161215,   52;
  260,20161216,   27;
  260,20161217,   32;
  260,20161218,   26;
  260,20161219,   -2;
  260,20161220,  -27;
  260,20161221,    0;
  260,20161222,   48;
  260,20161223,   43;
  260,20161224,   61;
  260,20161225,   81;
  260,20161226,   61;
  260,20161227,   30;
  260,20161228,  -31;
  260,20161229,  -40;
  260,20161230,  -40;
  260,20161231,    8;
  260,20170101,   -8;
  260,20170102,   -3;
  260,20170103,   15;
  260,20170104,   26;
  260,20170105,  -59;
  260,20170106,  -65;
  260,20170107,  -21;
  260,20170108,   28;
  260,20170109,   33;
  260,20170110,   29;
  260,20170111,   57;
  260,20170112,    2;
  260,20170113,    2;
  260,20170114,    1;
  260,20170115,  -18;
  260,20170116,  -44;
  260,20170117,  -50;
  260,20170118,  -53;
  260,20170119,  -56;
  260,20170120,  -52;
  260,20170121,  -52;
  260,20170122,  -74;
  260,20170123,   -3;
  260,20170124,    0;
  260,20170125,  -43;
  260,20170126,  -53;
  260,20170127,  -70;
  260,20170128,   20;
  260,20170129,   31;
  260,20170130,   28;
  260,20170131,   26;
  260,20170201,    5;
  260,20170202,   52;
  260,20170203,   63;
  260,20170204,   26;
  260,20170205,  -11;
  260,20170206,  -10;
  260,20170207,    9;
  260,20170208,  -11;
  260,20170209,  -30;
  260,20170210,  -45;
  260,20170211,  -17;
  260,20170212,   -6;
  260,20170213,  -14;
  260,20170214,   -5;
  260,20170215,    3;
  260,20170216,   55;
  260,20170217,   52;
  260,20170218,   32;
  260,20170219,   32;
  260,20170220,   72;
  260,20170221,   86;
  260,20170222,   78;
  260,20170223,   42;
  260,20170224,   -6;
  260,20170225,   18;
  260,20170226,   67;
  260,20170227,   43;
  260,20170228,   32;
  260,20170301,   32;
  260,20170302,   42;
  260,20170303,   12;
  260,20170304,   62;
  260,20170305,   38;
  260,20170306,   32;
  260,20170307,   45;
  260,20170308,    8;
  260,20170309,    7;
  260,20170310,   -9;
  260,20170311,   15;
  260,20170312,   14;
  260,20170313,   -5;
  260,20170314,   32;
  260,20170315,   16;
  260,20170316,   11;
  260,20170317,   67;
  260,20170318,   74;
  260,20170319,   98;
  260,20170320,   88;
  260,20170321,   13;
  260,20170322,   -3;
  260,20170323,   19;
  260,20170324,   31;
  260,20170325,   21;
  260,20170326,   33;
  260,20170327,   18;
  260,20170328,    6;
  260,20170329,  103;
  260,20170330,  108;
  260,20170331,   89;
  260,20170401,   60;
  260,20170402,   44;
  260,20170403,   27;
  260,20170404,   22;
  260,20170405,   62;
  260,20170406,   38;
  260,20170407,   73;
  260,20170408,   29;
  260,20170409,    8;
  260,20170410,   41;
  260,20170411,   23;
  260,20170412,   83;
  260,20170413,   60;
  260,20170414,   65;
  260,20170415,   65;
  260,20170416,   50;
  260,20170417,   27;
  260,20170418,    8;
  260,20170419,  -13;
  260,20170420,  -34;
  260,20170421,   82;
  260,20170422,   40;
  260,20170423,   20;
  260,20170424,   52;
  260,20170425,   21;
  260,20170426,  -14;
  260,20170427,  -20;
  260,20170428,   30;
  260,20170429,    5;
  260,20170430,   33;
  260,20170501,   82;
  260,20170502,   47;
  260,20170503,   77;
  260,20170504,   77;
  260,20170505,   66;
  260,20170506,   59;
  260,20170507,   86;
  260,20170508,   43;
  260,20170509,   11;
  260,20170510,   -1;
  260,20170511,   47;
  260,20170512,  120;
  260,20170513,   85;
  260,20170514,   66;
  260,20170515,   55;
  260,20170516,  152;
  260,20170517,  144;
  260,20170518,  144;
  260,20170519,  105;
  260,20170520,   74;
  260,20170521,   54;
  260,20170522,   81;
  260,20170523,   99;
  260,20170524,   90;
  260,20170525,   92;
  260,20170526,  110;
  260,20170527,  160;
  260,20170528,  149;
  260,20170529,  154;
  260,20170530,  155;
  260,20170531,  107;
  260,20170601,   75;
  260,20170602,  108;
  260,20170603,  143;
  260,20170604,   87;
  260,20170605,   84;
  260,20170606,  110;
  260,20170607,  113;
  260,20170608,  117;
  260,20170609,  130;
  260,20170610,  117;
  260,20170611,  121;
  260,20170612,  145;
  260,20170613,   93;
  260,20170614,   75;
  260,20170615,  120;
  260,20170616,  129;
  260,20170617,  129;
  260,20170618,  111;
  260,20170619,  137;
  260,20170620,  149;
  260,20170621,  131;
  260,20170622,  171;
  260,20170623,  168;
  260,20170624,  163;
  260,20170625,  154;
  260,20170626,  123;
  260,20170627,  113;
  260,20170628,  150;
  260,20170629,  133;
  260,20170630,  116;
  260,20170701,  139;
  260,20170702,   89;
  260,20170703,   81;
  260,20170704,  150;
  260,20170705,  120;
  260,20170706,  108;
  260,20170707,  153;
  260,20170708,  113;
  260,20170709,   91;
  260,20170710,  140;
  260,20170711,  153;
  260,20170712,   89;
  260,20170713,   74;
  260,20170714,   80;
  260,20170715,  109;
  260,20170716,  160;
  260,20170717,  130;
  260,20170718,  120;
  260,20170719,  180;
  260,20170720,  135;
  260,20170721,  128;
  260,20170722,  145;
  260,20170723,  132;
  260,20170724,  119;
  260,20170725,  140;
  260,20170726,  138;
  260,20170727,  162;
  260,20170728,  148;
  260,20170729,  162;
  260,20170730,  133;
  260,20170731,  126;
  260,20170801,  125;
  260,20170802,  135;
  260,20170803,  165;
  260,20170804,  154;
  260,20170805,  106;
  260,20170806,   90;
  260,20170807,   88;
  260,20170808,  141;
  260,20170809,  123;
  260,20170810,   97;
  260,20170811,  120;
  260,20170812,  125;
  260,20170813,  100;
  260,20170814,  105;
  260,20170815,  136;
  260,20170816,  116;
  260,20170817,  121;
  260,20170818,  130;
  260,20170819,  127;
  260,20170820,  115;
  260,20170821,  112;
  260,20170822,  129;
  260,20170823,  129;
  260,20170824,  111;
  260,20170825,  102;
  260,20170826,  100;
  260,20170827,  110;
  260,20170828,  106;
  260,20170829,  122;
  260,20170830,  135;
  260,20170831,   95;
  260,20170901,   98;
  260,20170902,   77;
  260,20170903,   57;
  260,20170904,   84;
  260,20170905,  158;
  260,20170906,  136;
  260,20170907,  130;
  260,20170908,  139;
  260,20170909,   82;
  260,20170910,   82;
  260,20170911,  117;
  260,20170912,  122;
  260,20170913,  108;
  260,20170914,  102;
  260,20170915,   97;
  260,20170916,   62;
  260,20170917,   48;
  260,20170918,   74;
  260,20170919,   80;
  260,20170920,   80;
  260,20170921,   89;
  260,20170922,   58;
  260,20170923,   39;
  260,20170924,   45;
  260,20170925,   97;
  260,20170926,   86;
  260,20170927,   66;
  260,20170928,  127;
  260,20170929,  127;
  260,20170930,   77;
  260,20171001,   97;
  260,20171002,  134;
  260,20171003,  118;
  260,20171004,  114;
  260,20171005,  103;
  260,20171006,   95;
  260,20171007,  106;
  260,20171008,   97;
  260,20171009,  101;
  260,20171010,  124;
  260,20171011,  142;
  260,20171012,  108;
  260,20171013,  109;
  260,20171014,   96;
  260,20171015,   93;
  260,20171016,  137;
  260,20171017,   82;
  260,20171018,  104;
  260,20171019,  101;
  260,20171020,  104;
  260,20171021,  104;
  260,20171022,   96;
  260,20171023,  103;
  260,20171024,  130;
  260,20171025,   90;
  260,20171026,  127;
  260,20171027,   99;
  260,20171028,   93;
  260,20171029,   68;
  260,20171030,   45;
  260,20171031,   82;
  260,20171101,   96;
  260,20171102,   38;
  260,20171103,   34;
  260,20171104,   74;
  260,20171105,   50;
  260,20171106,   -5;
  260,20171107,  -13;
  260,20171108,   24;
  260,20171109,   62;
  260,20171110,   58;
  260,20171111,   38;
  260,20171112,   32;
  260,20171113,   10;
  260,20171114,   27;
  260,20171115,   85;
  260,20171116,   62;
  260,20171117,    6;
  260,20171118,   35;
  260,20171119,   44;
  260,20171120,   46;
  260,20171121,  106;
  260,20171122,  105;
  260,20171123,   82;
  260,20171124,   43;
  260,20171125,   -6;
  260,20171126,   30;
  260,20171127,   47;
  260,20171128,   12;
  260,20171129,    6;
  260,20171130,  -24;
  260,20171201,  -28;
  260,20171202,  -12;
  260,20171203,    3;
  260,20171204,   52;
  260,20171205,   54;
  260,20171206,   69;
  260,20171207,   43;
  260,20171208,    3;
  260,20171209,    4;
  260,20171210,    0;
  260,20171211,  -29;
  260,20171212,    3;
  260,20171213,    8;
  260,20171214,    4;
  260,20171215,   -2;
  260,20171216,    1;
  260,20171217,  -28;
  260,20171218,   22;
  260,20171219,   13;
  260,20171220,   49;
  260,20171221,   76;
  260,20171222,   73;
  260,20171223,   80;
  260,20171224,   72;
  260,20171225,   45;
  260,20171226,   46;
  260,20171227,   36;
  260,20171228,   24;
  260,20171229,   -7;
  260,20171230,   39;
  260,20171231,   85;
  260,20180101,   52;
  260,20180102,   45;
  260,20180103,   54;
  260,20180104,   68;
  260,20180105,   44;
  260,20180106,   22;
  260,20180107,  -12;
  260,20180108,  -14;
  260,20180109,   -2;
  260,20180110,   58;
  260,20180111,   28;
  260,20180112,   41;
  260,20180113,   12;
  260,20180114,    8;
  260,20180115,   17;
  260,20180116,   25;
  260,20180117,   20;
  260,20180118,    5;
  260,20180119,   14;
  260,20180120,    8;
  260,20180121,   -4;
  260,20180122,   20;
  260,20180123,   46;
  260,20180124,   73;
  260,20180125,   50;
  260,20180126,   25;
  260,20180127,   44;
  260,20180128,   69;
  260,20180129,   46;
  260,20180130,   21;
  260,20180131,   32;
  260,20180201,   19;
  260,20180202,   -5;
  260,20180203,   -4;
  260,20180204,   -4;
  260,20180205,  -21;
  260,20180206,  -46;
  260,20180207,  -68;
  260,20180208,  -25;
  260,20180209,   -9;
  260,20180210,    2;
  260,20180211,   21;
  260,20180212,    7;
  260,20180213,  -12;
  260,20180214,  -22;
  260,20180215,    5;
  260,20180216,  -21;
  260,20180217,  -36;
  260,20180218,  -49;
  260,20180219,  -25;
  260,20180220,  -38;
  260,20180221,  -39;
  260,20180222,  -30;
  260,20180223,  -38;
  260,20180224,  -34;
  260,20180225,  -49;
  260,20180226,  -59;
  260,20180227,  -64;
  260,20180228,  -85;
  260,20180301,  -83;
  260,20180302,  -72;
  260,20180303,  -45;
  260,20180304,  -22;
  260,20180305,   32;
  260,20180306,   10;
  260,20180307,    8;
  260,20180308,   12;
  260,20180309,   29;
  260,20180310,   71;
  260,20180311,   71;
  260,20180312,   74;
  260,20180313,   37;
  260,20180314,   -4;
  260,20180315,   36;
  260,20180316,    0;
  260,20180317,  -26;
  260,20180318,  -30;
  260,20180319,  -39;
  260,20180320,  -13;
  260,20180321,  -36;
  260,20180322,   41;
  260,20180323,   52;
  260,20180324,    0;
  260,20180325,  -18;
  260,20180326,    0;
  260,20180327,    7;
  260,20180328,   28;
  260,20180329,   36;
  260,20180330,   52;
  260,20180331,   25;
  260,20180401,    6;
  260,20180402,    4;
  260,20180403,   91;
  260,20180404,   78;
  260,20180405,    1;
  260,20180406,    0;
  260,20180407,   86;
  260,20180408,   77;
  260,20180409,   92;
  260,20180410,   95;
  260,20180411,   85;
  260,20180412,   65;
  260,20180413,   38;
  260,20180414,   69;
  260,20180415,   94;
  260,20180416,   51;
  260,20180417,   47;
  260,20180418,   69;
  260,20180419,   94;
  260,20180420,  100;
  260,20180421,   79;
  260,20180422,   99;
  260,20180423,   97;
  260,20180424,   95;
  260,20180425,   85;
  260,20180426,   77;
  260,20180427,   40;
  260,20180428,   49;
  260,20180429,   32;
  260,20180430,   58;
  260,20180501,   26;
  260,20180502,   18;
  260,20180503,   41;
  260,20180504,   23;
  260,20180505,   58;
  260,20180506,   62;
  260,20180507,   85;
  260,20180508,   97;
  260,20180509,  100;
  260,20180510,   53;
  260,20180511,   25;
  260,20180512,   72;
  260,20180513,  112;
  260,20180514,  112;
  260,20180515,  126;
  260,20180516,  110;
  260,20180517,   85;
  260,20180518,   81;
  260,20180519,   61;
  260,20180520,   47;
  260,20180521,   91;
  260,20180522,  144;
  260,20180523,  143;
  260,20180524,  133;
  260,20180525,  159;
  260,20180526,  147;
  260,20180527,  153;
  260,20180528,  131;
  260,20180529,  180;
  260,20180530,  168;
  260,20180531,  165;
  260,20180601,  144;
  260,20180602,  148;
  260,20180603,  155;
  260,20180604,  158;
  260,20180605,  134;
  260,20180606,  115;
  260,20180607,  128;
  260,20180608,  174;
  260,20180609,  162;
  260,20180610,  129;
  260,20180611,  101;
  260,20180612,  131;
  260,20180613,   96;
  260,20180614,   90;
  260,20180615,  148;
  260,20180616,  147;
  260,20180617,  142;
  260,20180618,  147;
  260,20180619,  138;
  260,20180620,  139;
  260,20180621,  116;
  260,20180622,   91;
  260,20180623,   89;
  260,20180624,  107;
  260,20180625,  105;
  260,20180626,   89;
  260,20180627,   99;
  260,20180628,  145;
  260,20180629,  137;
  260,20180630,  126;
  260,20180701,  156;
  260,20180702,  129;
  260,20180703,  125;
  260,20180704,  132;
  260,20180705,  136;
  260,20180706,  130;
  260,20180707,  100;
  260,20180708,  100;
  260,20180709,  115;
  260,20180710,  114;
  260,20180711,   93;
  260,20180712,  136;
  260,20180713,  125;
  260,20180714,  108;
  260,20180715,  106;
  260,20180716,  114;
  260,20180717,  120;
  260,20180718,  104;
  260,20180719,  118;
  260,20180720,  105;
  260,20180721,  147;
  260,20180722,  140;
  260,20180723,  131;
  260,20180724,  159;
  260,20180725,  183;
  260,20180726,  192;
  260,20180727,  224;
  260,20180728,  134;
  260,20180729,  135;
  260,20180730,  168;
  260,20180731,  130;
  260,20180801,  111;
  260,20180802,  145;
  260,20180803,  143;
  260,20180804,  162;
  260,20180805,  144;
  260,20180806,  126;
  260,20180807,  146;
  260,20180808,  120;
  260,20180809,  109;
  260,20180810,  126;
  260,20180811,  110;
  260,20180812,  112;
  260,20180813,  162;
  260,20180814,  157;
  260,20180815,  164;
  260,20180816,  149;
  260,20180817,  110;
  260,20180818,  109;
  260,20180819,  170;
  260,20180820,  145;
  260,20180821,  142;
  260,20180822,  136;
  260,20180823,  129;
  260,20180824,  108;
  260,20180825,   91;
  260,20180826,   70;
  260,20180827,  133;
  260,20180828,  101;
  260,20180829,   83;
  260,20180830,   80;
  260,20180831,   69;
  260,20180901,   52;
  260,20180902,   71;
  260,20180903,  145;
  260,20180904,  183;
  260,20180905,  170;
  260,20180906,  131;
  260,20180907,  122;
  260,20180908,  115;
  260,20180909,  133;
  260,20180910,  149;
  260,20180911,  149;
  260,20180912,  119;
  260,20180913,   70;
  260,20180914,   48;
  260,20180915,   88;
  260,20180916,   78;
  260,20180917,   76;
  260,20180918,   93;
  260,20180919,  138;
  260,20180920,  164;
  260,20180921,   95;
  260,20180922,  105;
  260,20180923,   58;
  260,20180924,   49;
  260,20180925,   25;
  260,20180926,   39;
  260,20180927,   67;
  260,20180928,   27;
  260,20180929,   10;
  260,20180930,   -1;
  260,20181001,   62;
  260,20181002,   78;
  260,20181003,   84;
  260,20181004,  116;
  260,20181005,   73;
  260,20181006,   63;
  260,20181007,   36;
  260,20181008,   29;
  260,20181009,   58;
  260,20181010,   50;
  260,20181011,  130;
  260,20181012,  147;
  260,20181013,  154;
  260,20181014,  126;
  260,20181015,  107;
  260,20181016,   88;
  260,20181017,   82;
  260,20181018,   73;
  260,20181019,   27;
  260,20181020,   15;
  260,20181021,   61;
  260,20181022,   31;
  260,20181023,   79;
  260,20181024,  122;
  260,20181025,  109;
  260,20181026,   60;
  260,20181027,   36;
  260,20181028,    7;
  260,20181029,   20;
  260,20181030,   37;
  260,20181031,   46;
  260,20181101,   85;
  260,20181102,   23;
  260,20181103,   -1;
  260,20181104,    6;
  260,20181105,   51;
  260,20181106,   68;
  260,20181107,   87;
  260,20181108,   40;
  260,20181109,   58;
  260,20181110,   93;
  260,20181111,   82;
  260,20181112,   85;
  260,20181113,   81;
  260,20181114,   38;
  260,20181115,   31;
  260,20181116,    6;
  260,20181117,   10;
  260,20181118,  -14;
  260,20181119,   28;
  260,20181120,   26;
  260,20181121,   18;
  260,20181122,   17;
  260,20181123,   -8;
  260,20181124,    6;
  260,20181125,   19;
  260,20181126,   35;
  260,20181127,   14;
  260,20181128,   28;
  260,20181129,   95;
  260,20181130,   63;
  260,20181201,   57;
  260,20181202,   96;
  260,20181203,   74;
  260,20181204,    2;
  260,20181205,   17;
  260,20181206,   84;
  260,20181207,   71;
  260,20181208,   67;
  260,20181209,   55;
  260,20181210,   36;
  260,20181211,   -9;
  260,20181212,  -29;
  260,20181213,   -8;
  260,20181214,   -8;
  260,20181215,  -11;
  260,20181216,  -10;
  260,20181217,   24;
  260,20181218,   44;
  260,20181219,   55;
  260,20181220,   54;
  260,20181221,   74;
  260,20181222,   89;
  260,20181223,   54;
  260,20181224,   32;
  260,20181225,   37;
  260,20181226,   15;
  260,20181227,  -27;
  260,20181228,  -31;
  260,20181229,   54;
  260,20181230,   62;
  260,20181231,   77;
  260,20190101,   55;
  260,20190102,   41;
  260,20190103,   24;
  260,20190104,   19;
  260,20190105,   57;
  260,20190106,   31;
  260,20190107,    4;
  260,20190108,   37;
  260,20190109,   32;
  260,20190110,   -2;
  260,20190111,   38;
  260,20190112,   64;
  260,20190113,   79;
  260,20190114,   23;
  260,20190115,   24;
  260,20190116,   43;
  260,20190117,    1;
  260,20190118,  -39;
  260,20190119,  -37;
  260,20190120,  -64;
  260,20190121,  -81;
  260,20190122,  -34;
  260,20190123,  -33;
  260,20190124,  -25;
  260,20190125,  -28;
  260,20190126,   66;
  260,20190127,   39;
  260,20190128,    4;
  260,20190129,    0;
  260,20190130,   -3;
  260,20190131,  -27;
  260,20190201,  -11;
  260,20190202,   -3;
  260,20190203,  -27;
  260,20190204,   -1;
  260,20190205,   28;
  260,20190206,   27;
  260,20190207,   60;
  260,20190208,   55;
  260,20190209,   71;
  260,20190210,   37;
  260,20190211,   11;
  260,20190212,   -8;
  260,20190213,   16;
  260,20190214,    3;
  260,20190215,    7;
  260,20190216,    2;
  260,20190217,   -4;
  260,20190218,    9;
  260,20190219,   53;
  260,20190220,   49;
  260,20190221,   52;
  260,20190222,   56;
  260,20190223,   22;
